code,lat,long
ML11,55.7910982652813,-3.98876086589363
ML12,55.7783424764763,-3.97726772954778
ML13,55.794143141563,-4.00545866048655
ML14,55.8126948478127,-3.97364731280592
ML15,55.8098978030777,-3.93876377616515
ML100,55.7197183406246,-3.96731379106706
ML106,55.6814112650642,-4.0681452781896
ML110,55.6075319292309,-3.87735749565124
ML117,55.6781508101977,-3.76850189446559
ML118,55.7180744643101,-3.6653272344064
ML119,55.6598704879308,-3.83228259717107
ML126,55.567120203806,-3.59627362964983
ML20,55.7645267822849,-3.93110708630482
ML27,55.7792891267947,-3.92958900954598
ML28,55.778245640976,-3.90662366804652
ML29,55.786799754265,-3.87870031205754
ML30,55.7825877985326,-4.05645569252925
ML36,55.7731899941607,-4.04282279872951
ML37,55.7612378344414,-4.03628422353484
ML38,55.7629510164943,-4.06288138496861
ML39,55.7746625764775,-4.07614432731736
ML41,55.8232415030275,-4.0143474691477
ML42,55.8121471661673,-4.01845035683662
ML43,55.8216643360126,-4.03426844649353
ML51,55.86116476291,-4.03845843214684
ML52,55.8781299352482,-4.04292877585816
ML53,55.8624564600462,-4.01843868855771
ML54,55.8497333136674,-4.01445608124344
ML55,55.8490650823683,-4.04622762878595
ML60,55.8736811602452,-3.99307758431718
ML66,55.872636032772,-3.9770875110165
ML67,55.884622628396,-3.93193570427695
ML68,55.8536632181492,-3.94902734240293
ML69,55.8572445992016,-3.97857439447239
ML74,55.8271105673876,-3.81857043625932
ML75,55.8316872656868,-3.78031951229505
ML84,55.7290614895426,-3.82190706352993
ML85,55.7304679230117,-3.85403120843803
ML91,55.7336436230293,-3.9748791846225
ML92,55.7369746815494,-3.96386537875563
ML93,55.7031217983424,-3.96827797711872
N10,51.5373020906961,-0.112265254159775
N11,51.5412067219556,-0.107359188900308
N12,51.5425959839159,-0.0976247973388919
N13,51.541243874222,-0.0913359587176993
N14,51.5446374119599,-0.0849203583232944
N15,51.5368943077341,-0.0843369647762554
N16,51.5308719224551,-0.0855990329989866
N17,51.5337233137041,-0.0939287020769755
N18,51.5361210910317,-0.0998269794331072
N19,51.5338216308636,-0.11336087652702
N101,51.5968373075773,-0.148146341377559
N102,51.5978290577287,-0.142619253495592
N103,51.5892705413531,-0.143329252748636
N111,51.6181038121313,-0.140722618149743
N112,51.6094868856426,-0.128134209965237
N113,51.6137720665889,-0.149421520285591
N120,51.6100173018549,-0.172639126060527
N127,51.6172202049469,-0.188889224320375
N128,51.6166364332409,-0.180794540494407
N129,51.6167189192784,-0.172788853599531
N134,51.6206962711118,-0.109918682435638
N135,51.6214158678753,-0.0987939666254141
N136,51.6146752186205,-0.101242296396084
N144,51.6408543660965,-0.132219059359225
N145,51.6333769873839,-0.13531512420706
N146,51.6315415078605,-0.123960809108891
N147,51.6247572102388,-0.128213705545101
N153,51.5841022083519,-0.096324699889423
N154,51.583789661394,-0.0777028744384327
N155,51.5818519131929,-0.0840345138486518
N156,51.5774760887392,-0.078200212449193
N160,51.563586564099,-0.0795361652382932
N165,51.5698736733324,-0.0790691916992528
N166,51.5698664822397,-0.0698631094064655
N167,51.5600476052265,-0.0710146598965705
N168,51.555506721084,-0.0787080593768703
N169,51.5582485952449,-0.0852574924454289
N170,51.6026517283573,-0.0610507100455522
N176,51.5935877593481,-0.0774769126025729
N177,51.6009299744224,-0.0843434552291401
N178,51.6032377704263,-0.0737046518075114
N179,51.5934068922143,-0.0637400088925225
N181,51.6142700492643,-0.0780041562787561
N182,51.6135784020504,-0.0605561953781241
N183,51.6131120137022,-0.0443700942686912
N193,51.5688159987145,-0.127684089959988
N194,51.5646218468411,-0.124076167943916
N195,51.5622063279528,-0.135010661747649
N20,51.5874412759082,-0.172303673120284
N28,51.593356785752,-0.170478124365982
N29,51.5916558548356,-0.162331922322502
N200,51.6263515751701,-0.16656494488329
N208,51.6304508130479,-0.189662728338011
N209,51.6330279786581,-0.173173909311366
N211,51.639977388454,-0.106660167706948
N212,51.6364821250236,-0.0918343274324017
N213,51.6307381844322,-0.0986209426550935
N224,51.5946400273247,-0.128672487154877
N225,51.6009139803543,-0.106076144966287
N226,51.595519207898,-0.106675964960224
N31,51.6035581933292,-0.195136906973423
N32,51.601260473945,-0.188412423183652
N33,51.5957020744135,-0.198855732158736
N41,51.5769265399714,-0.0968987698422232
N42,51.5673054903678,-0.0969542596513892
N43,51.568609577827,-0.110319346208878
N44,51.5744662752817,-0.108806482183058
N51,51.5532848442941,-0.101866922418528
N52,51.5541512802778,-0.0948491294349206
N64,51.5749839754022,-0.148601750898025
N65,51.5724601094402,-0.136293842033858
N66,51.5660646395346,-0.146395777298339
N70,51.5544110516515,-0.124366474100963
N76,51.5578765576937,-0.116159662471774
N77,51.5585111682794,-0.111444858815776
N78,51.5484200308526,-0.111906044710793
N79,51.549367636941,-0.119395879575204
N80,51.5870196915063,-0.107130389506141
N87,51.5877076127454,-0.11915556726985
N88,51.5824840702442,-0.123715897117195
N89,51.5808426890948,-0.116682242355907
N90,51.6239603048924,-0.0537711507192554
N97,51.6327939529128,-0.0577569596511801
N98,51.6323796241795,-0.048497786731629
N99,51.626292148933,-0.0691885146177939
NE11,54.9701465244105,-1.6124989100315
NE12,54.9742583024346,-1.60291409453968
NE13,54.9683249209901,-1.61050144821084
NE14,54.9722392355801,-1.62071133667421
NE15,54.9712831290263,-1.61670569565644
NE16,54.9726545695677,-1.60995968266369
NE17,54.9756074718348,-1.61447733747636
NE18,54.9768161329012,-1.61024746550782
NE100,54.9548371110348,-1.55807230249841
NE108,54.9428990934879,-1.5423587922895
NE109,54.9460891365869,-1.56940845384215
NE110,54.9318588973804,-1.61914038702957
NE119,54.9511918841754,-1.6440172194734
NE120,55.030998385716,-1.57913732850093
NE128,55.0137076377828,-1.58399398695573
NE129,55.0212766085474,-1.5542453511206
NE136,55.053089921907,-1.63005989025814
NE137,55.0451525358068,-1.65047787413065
NE138,55.0254664760662,-1.69493217857894
NE150,54.9982792812285,-1.81905000872415
NE156,54.9725931235417,-1.67805517370248
NE157,54.9806650079007,-1.69283419360499
NE158,54.98240886822,-1.72302489718532
NE159,54.9937335641466,-1.74884563221526
NE163,54.9538891798317,-1.68356031657896
NE164,54.9454169101331,-1.67739797126729
NE165,54.9330823741401,-1.68565873395747
NE166,54.9060972331154,-1.73095654037848
NE177,54.9132765213905,-1.81776191635329
NE180,55.0382778911417,-1.861132979915
NE191,55.2555355631117,-2.19994542230472
NE192,55.1089062678591,-1.99986061980067
NE21,54.9818909112762,-1.59843248051488
NE22,54.9912998814759,-1.60127685257582
NE23,54.9950731714667,-1.6093047697773
NE24,54.9828368361597,-1.6216115483434
NE200,55.0722717258202,-1.85301303970178
NE209,55.0431012490901,-1.75212081364694
NE214,54.9638685645708,-1.72624475051274
NE215,54.9591402091568,-1.71003578765374
NE216,54.9512995763007,-1.72748548676481
NE225,55.1344422296351,-1.58048162724626
NE226,55.1341170275093,-1.60694515571343
NE227,55.143432131091,-1.56617371080063
NE236,55.0788160691168,-1.58242625819777
NE237,55.0596211171073,-1.57705256050053
NE238,55.0865250350466,-1.60639343549294
NE239,55.0903475291887,-1.59104869082551
NE241,55.1320262452951,-1.51537157604795
NE242,55.1231733083663,-1.51270327633686
NE243,55.1158868918188,-1.51078518698444
NE244,55.117419613245,-1.53978686130597
NE245,55.1257734112571,-1.53185010821529
NE250,55.0712621140705,-1.51991123743688
NE258,55.0364015972837,-1.46320217421821
NE259,55.040492324874,-1.48023535241262
NE261,55.0463783948482,-1.4555722195075
NE262,55.0403554503104,-1.44316661464199
NE263,55.0469974016439,-1.46140156049529
NE264,55.0776121654628,-1.47554119206424
NE270,55.0326525327111,-1.51189301708888
NE280,55.0006322010883,-1.49588294926995
NE286,54.9933954541554,-1.51510455878918
NE287,54.99787259379,-1.51786428469286
NE288,54.9973536259969,-1.541708346903
NE289,55.0088986695279,-1.52240722923705
NE290,55.0103169197563,-1.45565403118955
NE296,55.0028411427797,-1.45785010792853
NE297,55.008039483751,-1.47314980387388
NE298,55.0199761359839,-1.48009402276498
NE299,55.0209326365005,-1.45832558383348
NE31,55.0064191179922,-1.61379121935297
NE32,55.015926240107,-1.6493401160367
NE33,55.0085464724893,-1.64551117642602
NE34,55.0015180315279,-1.63595885931484
NE35,55.0216889082159,-1.62021366840728
NE301,55.0102229051259,-1.44281778323259
NE302,55.0183097067542,-1.44459808964169
NE303,55.0295383359113,-1.44564747962554
NE304,55.021632363876,-1.43241484301512
NE311,54.9758021982486,-1.51558204185387
NE312,54.9665352934892,-1.51058594840203
NE323,54.9783406467188,-1.4817255177877
NE324,54.9573174447228,-1.4807467099876
NE325,54.9708923850246,-1.49056921162112
NE331,54.9967744621953,-1.43589185031213
NE332,54.9995031683205,-1.42752157403779
NE333,54.9905795963404,-1.4198966364535
NE334,54.9854894312164,-1.43048687772262
NE335,54.9849007012184,-1.43916797864063
NE340,54.9750200088009,-1.43233786006994
NE346,54.9795461330266,-1.40905596111797
NE347,54.977791611189,-1.39580141588463
NE348,54.9644759717531,-1.42025703592209
NE349,54.9662651216897,-1.45145441764114
NE359,54.9521313894044,-1.46192075869854
NE360,54.9452951177953,-1.44053096469216
NE371,54.909786986206,-1.53830461004766
NE372,54.914782695433,-1.52413004450492
NE373,54.9162831525534,-1.51047799847232
NE380,54.8951172024381,-1.54439718940483
NE387,54.8985621265036,-1.52181072571336
NE388,54.8954658634124,-1.50929590798295
NE389,54.8821977097353,-1.54279715603655
NE391,54.9205168683501,-1.7504402609594
NE392,54.9270714738647,-1.7705288650465
NE45,54.9757203086855,-1.63355182281627
NE46,54.9708829429336,-1.6356265649826
NE47,54.9649734997467,-1.63680456039868
NE48,54.9705973848143,-1.65481161677164
NE49,54.9811929786176,-1.65509579047855
NE403,54.9719236907228,-1.7621035460505
NE404,54.9605508550579,-1.7833628621677
NE418,54.9756285587999,-1.82140140022449
NE425,54.9607160360087,-1.84440881076379
NE426,54.963914821747,-1.86690233251246
NE437,54.9486743396151,-1.90559305776261
NE446,54.943497245582,-1.98050335482976
NE455,54.9764677994123,-2.01820171353594
NE461,54.9636911695394,-2.09278801629022
NE462,54.9640260616525,-2.12069862223759
NE463,54.9737498607053,-2.11051103342444
NE464,55.0109357231627,-2.10933130658182
NE470,54.9070930932721,-2.08406393046397
NE475,54.9851784745994,-2.22308444965612
NE476,54.9787770530583,-2.24793798371979
NE477,54.9793744504491,-2.34554654785734
NE478,54.8851576987238,-2.33421743142736
NE479,54.876178162133,-2.25343179482948
NE481,55.1886157983647,-2.42247883380902
NE482,55.1524193407084,-2.21759982327097
NE483,55.0868814249069,-2.22419917994214
NE484,55.0678845431406,-2.12401812396051
NE490,54.9586074678534,-2.45942951421514
NE499,54.97520829829,-2.46097829848649
NE51,54.9992018253454,-1.71426485896413
NE52,54.9890183007063,-1.68428444071393
NE53,54.9948636572581,-1.66570104180327
NE54,55.0043270807203,-1.68632181541085
NE55,54.9951853007704,-1.69946010331722
NE61,54.9744736641999,-1.58136862617427
NE62,54.9738339425848,-1.57056471201552
NE63,54.9694169236843,-1.54936792779665
NE64,54.9826276180372,-1.55203267347595
NE65,54.9849151014344,-1.57858791559284
NE611,55.168499898723,-1.68874009285897
NE612,55.160605946463,-1.6905907573868
NE613,55.1819506993254,-1.72175389876323
NE614,55.1855846535522,-1.90789357547987
NE615,55.2317110047993,-1.58183335985785
NE616,55.1551428639134,-1.66032998234086
NE625,55.1615956835844,-1.59306713810625
NE630,55.1750735818271,-1.56162252486351
NE638,55.1778277138609,-1.57817351722452
NE639,55.1790675821566,-1.55287958842788
NE646,55.1843102121032,-1.51618239110112
NE650,55.3312619515715,-1.59427910368517
NE657,55.3189445281356,-1.96220092731136
NE658,55.2705479477675,-1.79243019463569
NE659,55.3053450041423,-1.67815608082758
NE661,55.4111710055118,-1.70747989507915
NE662,55.4047554893544,-1.71518619371701
NE663,55.4510007133164,-1.6328462289493
NE664,55.432297241776,-1.92249218706103
NE665,55.5524040987738,-1.9074680572335
NE675,55.5342884881603,-1.69565142489796
NE687,55.5723645887193,-1.65992860184959
NE697,55.6049487276435,-1.7179606923059
NE77,54.9993412442126,-1.57951544174248
NE707,55.5922492268366,-1.81556926171041
NE716,55.5550267469107,-2.04630773354708
NE81,54.9576169989644,-1.60607634428582
NE82,54.9567647306421,-1.61779634288357
NE83,54.9572251878554,-1.5908235925078
NE84,54.950503507294,-1.60720755892366
NE95,54.9410672657464,-1.59334460983724
NE96,54.9310396413189,-1.59367979409132
NE97,54.9226255795617,-1.56934684653362
NE981,55.004800050689,-1.59129349166806
NE991,54.9674489773448,-1.6148053354307
NE992,54.967367460499,-1.61460305922117
NG11,52.9535123726159,-1.14181932113848
NG12,52.9538398298606,-1.14735004919348
NG13,52.9568318585395,-1.14589192947299
NG14,52.9594010867905,-1.15066466355111
NG15,52.955310568354,-1.15440661192396
NG16,52.9529467196452,-1.15193719927704
NG17,52.9515328607091,-1.14656189328692
NG101,52.8930298506107,-1.27237604965298
NG102,52.8970254434884,-1.26285477430937
NG103,52.8871733896202,-1.29250803675169
NG104,52.9040751539642,-1.28524498548501
NG105,52.9197403651085,-1.29066868654493
NG110,52.870870636037,-1.21586142755158
NG116,52.8914964541999,-1.15225978311777
NG117,52.9201642178559,-1.16112988033122
NG118,52.9070065181284,-1.18089197321166
NG119,52.8989850026888,-1.18178650163316
NG121,52.9563674682377,-1.03800810894364
NG122,52.9450414188412,-1.04703973624817
NG123,52.909243379979,-1.02580321057783
NG124,52.9143450593237,-1.11005482254256
NG125,52.8724305228349,-1.08339732217524
NG130,52.9328290197354,-0.836516434949565
NG138,52.9570472270585,-0.978329029340816
NG139,52.941965559041,-0.90593041308152
NG145,52.9860468980334,-1.0386151932299
NG146,53.0326480013358,-1.07253352449024
NG147,53.0115986543241,-0.994465406475965
NG150,53.0635136010154,-1.22811202181147
NG156,53.0309075523473,-1.21956836136393
NG157,53.0360423924964,-1.20223602203927
NG158,53.0496079930268,-1.19566042888711
NG159,53.0785181278395,-1.16955036888031
NG161,52.9984055436282,-1.24803263806359
NG162,53.0031618589926,-1.28015283504903
NG163,53.0175347698122,-1.30415208841007
NG164,53.0217750956824,-1.33352753540617
NG165,53.0526359444012,-1.32092266997521
NG166,53.0768874938785,-1.30973398699486
NG171,53.1207193146335,-1.2735440586933
NG172,53.1275236585541,-1.28535529756096
NG173,53.1414003069718,-1.26717060506974
NG174,53.1306812136637,-1.25206326852973
NG175,53.1199803835827,-1.25290641405641
NG176,53.1163220849073,-1.29422165309656
NG177,53.0997139901683,-1.23938267996167
NG178,53.1033365783999,-1.26078244230713
NG179,53.0819100044373,-1.25417758890042
NG181,53.1441286448915,-1.19811224046862
NG182,53.1450024166853,-1.18513350701891
NG183,53.1402452163401,-1.16410014521501
NG184,53.1282703000438,-1.17812683999863
NG185,53.1383211063898,-1.20878902325726
NG190,53.154447811372,-1.16149152783022
NG196,53.1471470277106,-1.22084236980661
NG197,53.1614101306818,-1.22456263962399
NG198,53.1708001401869,-1.20222286557543
NG199,53.1643811394776,-1.18222379968494
NG21,52.9412054422425,-1.1543244232286
NG22,52.9402360329423,-1.14572762902206
NG23,52.9445184787614,-1.13748808463779
NG24,52.9506613043758,-1.12681324360958
NG25,52.936997951498,-1.12446948991724
NG26,52.9287560700863,-1.11859594167868
NG27,52.9254785924621,-1.13996385673591
NG200,53.2036212144724,-1.15297176684852
NG208,53.2033370837016,-1.21657520107585
NG209,53.223984720825,-1.18305129192963
NG210,53.1110077204542,-1.12102969106566
NG219,53.1804945862709,-1.08872576890352
NG220,53.2104350520021,-0.897906738653447
NG228,53.112764006625,-1.01140978562272
NG229,53.2036126855046,-0.998825781492431
NG235,53.0328047593633,-0.815694029593118
NG236,53.1517508323164,-0.831699460117944
NG237,53.1737763829361,-0.750339327161963
NG241,53.0762295550459,-0.806292754349172
NG242,53.0826374032473,-0.780406353958839
NG243,53.0571141552702,-0.797018002575179
NG244,53.0666184110639,-0.81606522502124
NG250,53.0733123429558,-0.951846828210746
NG31,52.959404061739,-1.14231306668998
NG32,52.9596708237874,-1.12831402665612
NG33,52.9666330785893,-1.13013941252878
NG34,52.9652884722022,-1.14304530372345
NG35,52.9765102010919,-1.13722369526547
NG36,52.9751747471812,-1.11815833487504
NG37,52.9601960260122,-1.11182336016124
NG316,52.9101176433409,-0.6406112800176
NG317,52.9049236226201,-0.648684098650943
NG318,52.9226037960635,-0.653161438589796
NG319,52.9180476039342,-0.621949706225393
NG321,52.8892604854735,-0.725732809800734
NG322,52.9635889003465,-0.659526148429028
NG323,52.9924486925376,-0.567212575769362
NG334,52.8222700703728,-0.526364697375092
NG335,52.8157386156319,-0.636568708769292
NG340,52.9138506713349,-0.371263299761696
NG347,52.9964618212958,-0.411800678427217
NG348,53.0113293897325,-0.440857880659127
NG349,53.0111200580684,-0.342293157651796
NG41,52.9672611245509,-1.09978177943517
NG42,52.9631106807585,-1.07784830505783
NG43,52.9721499390221,-1.08662053864031
NG44,52.9826586875418,-1.08428388726294
NG51,52.9835600260238,-1.16139221702769
NG52,52.9802714686713,-1.15147686898461
NG53,52.9891616827808,-1.14640154922304
NG54,52.9886925312357,-1.13373348777288
NG55,53.0025078475647,-1.16239614388898
NG56,52.9978348632189,-1.13250756451216
NG57,53.0028623133468,-1.12546255445003
NG58,53.0094349075388,-1.1268648619251
NG59,53.0062261855728,-1.16576677217772
NG60,52.9858798883135,-1.18343800032064
NG67,52.9988924894559,-1.21351491613799
NG68,53.0045366380276,-1.19585740859141
NG69,52.9969488960491,-1.18781838140214
NG71,52.9515262592397,-1.17491634363912
NG72,52.9469017559103,-1.18740147612588
NG73,52.9581092685099,-1.17790233544433
NG74,52.9603677484635,-1.17431636186071
NG75,52.9639110756754,-1.18495362608009
NG76,52.9685756787588,-1.1692314128769
NG77,52.9744270933761,-1.17041483863249
NG81,52.9549769886762,-1.19972404888466
NG82,52.9516670717895,-1.22938970565068
NG83,52.9653252256645,-1.20663499655771
NG84,52.9625651798033,-1.22983617902438
NG85,52.9739648915799,-1.19737792342012
NG86,52.9782653714025,-1.21814887712561
NG91,52.9233525595956,-1.21057049916939
NG92,52.930156597603,-1.21041699701773
NG93,52.9399180714505,-1.24483561459563
NG94,52.9236239240214,-1.23418630902517
NG95,52.9166448512207,-1.23648072248218
NG96,52.9092672625644,-1.24678120772499
NG97,52.9252242810813,-1.2670170547178
NG98,52.9357636807548,-1.26471140306477
NN11,52.2382067099987,-0.896735911685969
NN12,52.2407078103806,-0.898841424793846
NN13,52.2436903790081,-0.892821154491083
NN14,52.2459421472685,-0.880856950725342
NN15,52.2403260992633,-0.882140545682193
NN100,52.2872289554787,-0.589646353486956
NN109,52.2866000783067,-0.605588171384032
NN114,52.2544986411965,-1.16019016440581
NN115,52.2688108628684,-1.16135595534662
NN116,52.2043506207481,-1.24843711109234
NN117,52.2867502833834,-1.1980933273581
NN127,52.1150340826826,-0.935077041176907
NN128,52.1354719597024,-1.0389109640477
NN135,52.0324979150758,-1.14613332753917
NN136,52.0349776937229,-1.15337502495786
NN141,52.40068717017,-0.743748613993943
NN142,52.4378699975452,-0.811376736165531
NN143,52.4209775737529,-0.579206218983163
NN144,52.387326640129,-0.575599329284566
NN155,52.3802934620675,-0.692083229585679
NN156,52.3848448877603,-0.71275456051799
NN157,52.3944897047375,-0.725833148723665
NN160,52.4014046130225,-0.715962128413895
NN168,52.4030333372053,-0.729408889726181
NN169,52.4105565870171,-0.72172417026764
NN171,52.4930585432151,-0.693321275668564
NN172,52.4991523638214,-0.713676297428736
NN173,52.5181380029524,-0.643411857379465
NN179,52.4947580293088,-0.677966405632052
NN180,52.4861765372296,-0.720078216331269
NN188,52.4761044817766,-0.703320354569775
NN189,52.4775428879378,-0.718164276062171
NN26,52.2519639492888,-0.899778650620082
NN27,52.2591931981792,-0.887380396935524
NN28,52.2706247935051,-0.903229759070923
NN31,52.2736860299934,-0.860020606755316
NN32,52.2554211535973,-0.865133027107101
NN33,52.2489303462371,-0.85494235399792
NN34,52.2597834429909,-0.835762057970968
NN35,52.2644771926048,-0.824927527996569
NN40,52.2148879672281,-0.900943614959157
NN49,52.2236690127378,-0.924048107992197
NN55,52.2403839195803,-0.917287911905918
NN56,52.2504420046771,-0.944816877505435
NN57,52.2510647952281,-0.91825844017013
NN60,52.270696529913,-0.782980407417854
NN67,52.3172056999857,-1.08142668171096
NN68,52.3183113578763,-0.973279183768587
NN69,52.3329893776528,-0.877957079024549
NN71,52.2241131158881,-0.779305870128913
NN72,52.1725084375284,-0.86051713247899
NN73,52.20391855671,-0.974805096574358
NN74,52.2418530438772,-1.02066575654305
NN81,52.3026118234819,-0.682244251252017
NN82,52.292631544578,-0.69842029508695
NN83,52.3013500504455,-0.714604957646341
NN84,52.3089738553187,-0.690826981521829
NN85,52.310382672721,-0.709370673334718
NN86,52.305981028918,-0.715497560712994
NN95,52.3297682489049,-0.642900468216934
NN96,52.3350966368693,-0.55542368485367
NN97,52.2529394996622,-0.664833036283737
NN98,52.3007886753087,-0.6041452802403
NP10,51.587560903117,-3.05334623590116
NP14,51.6634916918418,-3.16325669095746
NP15,51.6633701923636,-3.13896317276638
NP16,51.6014990579945,-3.102183266525
NP17,51.622254328777,-3.1506451810218
NP18,51.5878426606101,-3.17518026903828
NP19,51.5738911990119,-3.05360734127017
NP20,51.6839860672764,-3.1996556459821
NP21,51.6633600445065,-3.21183426440959
NP22,51.6498151676055,-3.19990948104366
NP23,51.7732640932479,-3.26057693933091
NP24,51.7733940122404,-3.24840573058331
NP25,51.7595570371432,-3.29728805291543
NP26,51.7183631910858,-3.24862639771889
NP31,51.7320658888266,-3.13895195537521
NP32,51.7047326575588,-3.13884411745589
NP33,51.7667172485243,-3.16301061391517
NP34,51.7870972235939,-3.17513333089867
NP35,51.7939175752593,-3.21185153009737
NP36,51.7665849834348,-3.21169891914718
NP40,51.7057497452939,-3.00050293856637
NP45,51.6860907434383,-3.03106930478052
NP46,51.7057197422192,-3.05229733727272
NP47,51.7301255653214,-3.0669240141313
NP48,51.7172673394147,-3.04395241983248
NP49,51.773176258804,-3.08366471520422
NP441,51.6608437631202,-3.02682376683362
NP442,51.6605898369349,-3.00839911539526
NP443,51.6443870825642,-3.01984711270844
NP444,51.6467452676808,-3.04210008322959
NP445,51.6586105222048,-3.04655036073774
NP446,51.641235972543,-3.0569020648669
NP447,51.6403620722318,-3.03284950145594
NP448,51.6466960457898,-3.00441964839445
NP51,51.6977591151483,-2.90715868196117
NP52,51.7734736479052,-2.88258820217404
NP53,51.8076434169569,-2.72428794632136
NP54,51.7802336813452,-2.73660485334189
NP61,51.6084343907144,-2.96833890827849
NP62,51.5877022436772,-2.90727382931843
NP63,51.5807798120775,-2.8216981622273
NP64,51.5877434996878,-2.74849811056864
NP65,51.6359481294258,-2.68802601103551
NP66,51.6634234215991,-2.72429851943391
NP67,51.6429240525627,-2.66327482420406
NP70,51.8179620408435,-3.10590620920208
NP75,51.8229150704716,-3.01741797974796
NP76,51.8336470954375,-3.01053405732672
NP77,51.8480762297272,-3.02837994870188
NP78,51.8661682009717,-2.91731156614508
NP79,51.7997517049362,-3.00507722473864
NP81,51.8593017756116,-3.14468967697619
NP90,51.5806396730616,-2.98044810788188
NP91,51.5807942060526,-3.0046974926018
NP92,51.5740649708671,-2.99242783576436
NP93,51.5737518137115,-3.0287845247273
NP94,51.5806897949215,-3.01681820587786
NP95,51.594463863725,-3.00442169450258
NP96,51.6082779821304,-3.0289873526476
NP97,51.5946689121586,-2.98017277290373
NP98,51.5878316852262,-2.9806029612357
NP99,51.5877750128691,-2.94364977927441
NR11,52.6305871909785,1.31229701674877
NR12,52.6173691913435,1.30190037454393
NR13,52.6295004785998,1.30516447949792
NR14,52.6347773661529,1.31778766090528
NR103,52.6954728585855,1.2823795151552
NR104,52.7518575995009,1.15540217817237
NR105,52.7634078248567,1.30381382828996
NR116,52.799922770046,1.22868152459803
NR117,52.8488832980618,1.23062275539447
NR118,52.8839605273979,1.35780465975102
NR120,52.8045812215527,1.53876224448442
NR127,52.7263419244863,1.35005664690914
NR128,52.7201902213457,1.43298979685404
NR129,52.7759533173648,1.507590496251
NR133,52.6059407817887,1.54821074213491
NR134,52.6312175141702,1.46555605054862
NR135,52.6329042429097,1.4155771706624
NR136,52.669771320506,1.43977365808437
NR146,52.5379421344227,1.4948095649653
NR147,52.5811215983724,1.37562397790164
NR148,52.5783576532914,1.27168296590986
NR151,52.5388899740881,1.31187471743769
NR152,52.4807079258111,1.23199092109124
NR161,52.504088092761,1.15317824816875
NR162,52.455055528389,0.975240364029963
NR171,52.5147074763922,0.97484868822008
NR172,52.5165232360596,1.01888642859359
NR180,52.5790952466268,1.12496133166525
NR189,52.563256946912,1.09248946023377
NR191,52.6675229064018,0.943613051465781
NR192,52.6837535175969,0.910552088662591
NR21,52.6306865848719,1.29520280798003
NR22,52.6242856031128,1.28443547184284
NR23,52.6300268324686,1.27425315650912
NR24,52.6362352839158,1.28583383027108
NR203,52.6736436234747,1.02018635446051
NR204,52.7212313087631,0.953228776591728
NR205,52.7790190347601,0.964023054431707
NR210,52.8603511878047,0.926612163055926
NR217,52.8152930841564,0.797513534226619
NR218,52.8333307643492,0.861272943375903
NR219,52.8529265882461,0.819141375305863
NR226,52.8945322187842,0.865037110535375
NR231,52.9492534630785,0.858202733478946
NR242,52.8590749195835,1.04942780932719
NR256,52.9053624791504,1.11379591759783
NR257,52.9354077783109,1.05214586087448
NR268,52.934018595381,1.21584425570559
NR270,52.9183110211983,1.31960558255295
NR279,52.9298408397694,1.28435249282464
NR280,52.8306840137119,1.37960296823716
NR289,52.8153548128907,1.41489961367475
NR293,52.665180509771,1.66413021540151
NR294,52.7030641794502,1.66591439457728
NR295,52.7060438292456,1.57641356958298
NR31,52.636994499019,1.30218183884546
NR32,52.6486283591433,1.27642745875509
NR33,52.6446863348742,1.29273695974493
NR34,52.6446151499399,1.30336258033059
NR301,52.6119479916509,1.72327690563223
NR302,52.6060878032513,1.73084616625233
NR303,52.5966822420142,1.73189250086393
NR304,52.6209864331252,1.73159715264055
NR305,52.6507952766241,1.72187705572573
NR310,52.5993148396097,1.71913169433219
NR316,52.5713987324799,1.72673125884364
NR317,52.5727216162568,1.71642068771097
NR318,52.5798851680086,1.70598255662254
NR319,52.5667714908744,1.68437242123138
NR321,52.4799180108739,1.75241383512489
NR322,52.4796531903084,1.74034040484364
NR323,52.4834414865948,1.71377385420873
NR324,52.4930095902251,1.73724563321374
NR325,52.5141750827575,1.70867162028064
NR330,52.4656349297739,1.73876760800985
NR337,52.4384634008571,1.72246723452971
NR338,52.4544878533159,1.70027712661835
NR339,52.4652728422414,1.71717624202959
NR340,52.4844696494158,1.57455729763205
NR347,52.4287566030851,1.62066094978146
NR348,52.4023626909774,1.55774840673164
NR349,52.4535940163732,1.56673895392964
NR351,52.4468215880828,1.44364632903609
NR352,52.4748916001033,1.42417288684837
NR46,52.6077644464325,1.26851349484777
NR47,52.6226157837317,1.2592760149001
NR50,52.6477387282022,1.22497730664589
NR58,52.6357506204573,1.24635736111948
NR59,52.6396618797196,1.23028144874225
NR65,52.6585134686284,1.26140071104299
NR66,52.6628690076993,1.2808362971772
NR67,52.6619945049361,1.30548757032551
NR70,52.6350182636409,1.34756341377778
NR78,52.6551199795253,1.32327779443546
NR79,52.6445594613733,1.33677438523812
NR85,52.6605680175644,1.21256621256443
NR86,52.6814409498639,1.20994073288487
NR93,52.607143102072,1.18442447747915
NR94,52.5999789036586,1.01889444556938
NR95,52.6943239726632,1.12263637819612
NW10,51.5385456391431,-0.136612542513456
NW11,51.5320197108127,-0.13168856728507
NW12,51.5289213051107,-0.133069692747078
NW13,51.5272039709857,-0.141011324837155
NW14,51.5312021898875,-0.150465059348724
NW15,51.5204379368439,-0.163038018582436
